,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
940,A,2006,7,29,5268.89,4765.93,4468.15,4283.7,4197.78,4262.96,4601.48,5308.15,6499.26,7744.44,8741.48,9645.93,10202.22,10440.74,10810.37,11045.93,10617.78,10467.41,10122.22,9686.67,9299.26,9041.48,8006.67,6979.26
941,A,2006,7,30,5904.44,5228.15,4808.89,4503.7,4253.33,4220.0,4293.33,4954.81,6382.96,7817.04,8862.96,9665.93,10421.48,11009.63,11500.74,11861.48,11985.19,11662.22,11060.0,10517.78,10151.11,9562.96,8022.22,6701.48
942,A,2006,7,31,5740.0,5117.04,4794.07,4613.33,4569.63,4814.81,5147.41,5648.89,6148.15,7058.52,8173.33,9166.67,9940.0,10524.44,10644.44,10412.59,10225.93,10410.37,11671.11,10877.78,10502.22,9771.11,8383.7,6845.93
943,A,2006,8,1,5891.85,5268.89,4817.04,4652.59,4709.63,4918.52,5340.74,5708.15,6158.52,7120.0,8382.22,9369.63,10197.04,10782.22,11209.63,11346.67,11863.7,12360.0,13419.26,12528.89,12001.48,11305.19,9785.93,8143.7
944,A,2006,8,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
945,A,2006,8,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
946,A,2006,8,4,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
947,A,2006,8,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
948,A,2006,8,6,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
949,A,2006,8,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
950,A,2006,8,8,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
951,A,2006,8,9,4808.89,4242.96,3899.26,3728.89,3786.67,3958.52,4492.59,4813.33,5007.41,5406.67,5944.44,6419.26,6962.96,7502.96,8058.52,8219.26,8556.3,9191.11,9482.96,8992.59,8794.07,8326.67,7026.67,5700.0
952,A,2006,8,10,4760.0,4281.48,3968.15,3820.0,3905.19,4231.85,4758.52,5060.0,5054.07,5274.81,5449.63,5565.93,5468.15,5465.93,5640.0,6157.78,6772.59,7545.19,7984.44,7919.26,7948.15,7565.93,6417.78,5324.44
953,A,2006,8,11,4525.19,4068.15,3828.89,3715.56,3743.7,4054.07,4645.93,4914.07,4993.33,5295.56,5875.56,6194.81,6606.67,6957.78,7144.44,7425.93,7661.48,7976.3,7845.93,7359.26,7111.85,6729.63,5819.26,4851.85
954,A,2006,8,12,4000.74,3545.19,3254.07,3098.52,3070.37,3144.44,3440.74,3998.52,4713.33,5214.07,5500.74,5774.81,6076.3,6523.7,6809.63,7218.52,7704.44,7842.22,7668.15,7231.11,6757.04,6379.26,5596.3,4565.19
955,A,2006,8,13,3857.04,3368.15,3126.67,2931.85,2902.96,2980.0,3144.44,3811.85,4711.11,5329.63,5608.15,5892.59,6280.0,6785.19,7268.15,7827.41,8308.15,8831.85,8731.11,8320.74,8105.19,7545.93,6305.93,5088.15
956,A,2006,8,14,4147.41,3652.59,3432.59,3325.93,3419.26,3722.96,4380.0,4571.85,4745.19,5184.44,5807.41,6624.44,7494.81,8124.44,8726.67,9136.3,9320.74,9880.74,10147.41,9886.67,9761.48,9094.07,7691.85,6370.37
957,A,2006,8,15,5476.3,4953.33,4599.26,4423.7,4538.52,4774.81,5366.67,5636.3,5823.7,6290.37,6381.48,6683.7,7077.04,7125.19,7471.11,8110.37,9063.7,9623.7,9811.85,9485.19,9128.89,8478.52,7111.11,5657.04
958,A,2006,8,16,4671.11,4131.11,3733.33,3565.19,3637.78,3958.52,4477.78,4750.37,4902.22,5362.22,5933.33,6547.41,7131.85,7614.81,8022.22,8662.22,9148.15,9448.89,9515.56,8902.96,8414.07,7783.7,6425.93,5074.81
959,A,2006,8,17,4174.07,3643.7,3365.93,3225.93,3363.7,3712.59,4279.26,4522.22,4802.22,5232.59,5688.89,6340.0,6921.48,7360.74,7926.67,8391.85,8700.74,8971.85,9046.67,8659.26,8545.93,7890.37,6685.19,5314.07
960,A,2006,8,18,4480.0,3915.56,3619.26,3445.19,3506.67,3828.89,4382.22,4734.07,4851.11,5351.85,6036.3,6575.56,7160.0,7647.41,8282.22,8820.0,9302.96,9650.37,9603.7,8969.63,8599.26,7901.48,6874.81,5812.59
961,A,2006,8,19,4880.0,4279.26,4005.19,3745.19,3649.63,3706.67,4007.41,4637.78,5504.44,6385.19,7437.78,8473.33,9304.44,9635.56,10171.85,10380.74,10388.15,10471.85,10260.74,9787.41,9548.89,8956.3,7912.59,6990.37
962,A,2006,8,20,6056.3,5431.85,4956.3,4609.63,4391.11,4360.74,4465.19,5214.81,6506.67,7955.56,8956.3,9471.11,9871.11,10432.59,10797.78,11001.48,10868.89,10657.78,10485.19,10162.96,10158.52,9297.04,7904.44,6528.89
963,A,2006,8,21,5530.37,4857.78,4377.04,4064.44,4077.78,4302.96,4747.41,4958.52,5282.96,5677.04,6204.44,6748.89,7154.07,7588.15,8117.78,8675.56,9396.3,9852.59,9943.7,9376.3,8897.04,8074.81,6557.04,5189.63
964,A,2006,8,22,4271.11,3763.7,3514.81,3394.81,3506.67,3899.26,4613.33,4756.3,4893.33,5321.48,5804.44,6262.96,6955.56,7596.3,8203.7,8824.44,9334.81,9894.81,9948.15,9763.7,9716.3,8613.33,7024.44,5582.22
965,A,2006,8,23,4591.11,4071.85,3763.7,3588.89,3682.22,4159.26,5165.19,5023.7,5068.15,5517.04,6082.96,6764.44,7539.26,8069.63,8614.81,9136.3,9825.93,10254.81,10337.04,9794.07,9495.56,8465.19,7024.44,5645.19
966,A,2006,8,24,4792.59,4251.11,3940.74,3803.7,3882.96,4297.04,5273.33,5200.74,5191.85,5744.44,6372.59,7174.81,8030.37,8483.7,8974.81,9534.81,10051.85,10163.7,9911.85,9503.7,9378.52,8459.26,7134.07,5737.78
967,A,2006,8,25,4906.67,4293.33,3973.33,3762.22,3810.37,4250.37,5204.44,5311.85,5263.7,5798.52,6346.67,7257.04,8206.67,8870.37,9502.22,10065.19,10782.22,10822.96,10438.52,9864.44,9491.85,8558.52,7417.78,6214.81
968,A,2006,8,26,5311.85,4725.19,4300.0,4011.85,3831.11,3858.52,4112.59,4838.52,5772.59,6680.0,7594.81,8557.78,9248.15,10006.67,10617.78,10901.48,10932.59,10800.74,10553.33,10075.56,10112.59,9343.7,8085.93,7097.04
969,A,2006,8,27,6176.3,5583.7,5162.22,4819.26,4571.85,4516.3,4735.56,5366.67,6328.15,7314.81,7992.59,8508.15,9124.44,9873.33,10100.74,9747.41,9532.59,9628.15,9613.33,9622.96,9518.52,8574.07,7248.15,6048.89
970,A,2006,8,28,5262.96,4835.56,4575.56,4459.26,4599.26,5168.15,6208.89,6073.33,5948.89,6431.85,7269.63,8058.52,8777.04,9276.3,9566.67,10108.15,10765.93,10901.48,10693.33,10339.26,9893.33,8703.7,7262.22,6056.3
971,A,2006,8,29,5254.81,4780.0,4522.96,4382.22,4542.96,5091.11,6248.89,6243.7,5938.52,6062.22,6860.0,7732.59,8745.19,9526.67,9957.78,9698.52,9891.85,10400.0,10915.56,10652.59,10520.74,9357.78,7856.3,6512.59
972,A,2006,8,30,5659.26,5168.15,4817.04,4687.41,4818.52,5342.22,6526.67,6438.52,5997.78,6161.48,6708.15,7233.33,7651.85,8032.59,7760.74,7308.89,7328.15,7600.0,7764.44,7793.33,7866.67,7221.48,5920.0,4813.33
973,A,2006,8,31,4173.33,3797.78,3654.07,3580.74,3790.37,4309.63,5573.33,5530.37,5098.52,5003.7,4932.59,5017.78,5141.48,5188.15,5151.85,5173.33,5588.15,5938.52,6217.04,6425.93,6736.3,6114.81,5002.96,4102.22
974,A,2006,9,1,3493.33,3202.22,3057.04,2977.04,3120.74,3641.48,4401.48,4589.63,4632.59,4834.81,4842.96,4827.41,4756.3,4664.44,4554.81,4320.0,4728.15,5287.41,5464.44,5539.26,5301.48,4802.22,4167.41,3570.37
975,A,2006,9,2,3166.67,2897.78,2802.22,2722.96,2548.89,2614.81,2881.48,3608.15,4687.41,5220.0,5280.0,5237.04,4977.04,4800.0,4792.59,4777.78,5060.74,5300.0,5387.41,5378.52,5754.07,5263.7,4640.0,3940.0
976,A,2006,9,3,3364.44,3033.33,2846.67,2774.07,2725.19,2805.93,3051.11,3693.33,4617.78,5242.96,5288.15,5496.3,5723.7,5932.59,6094.81,6320.0,6402.96,6548.15,6554.07,6575.56,6555.56,6014.07,5236.3,4422.96
977,A,2006,9,4,3785.93,3370.37,3155.56,3035.56,2968.15,3070.37,3334.07,3862.96,4711.85,5500.0,5875.56,6014.07,6078.52,5997.78,5888.15,5922.22,5995.56,6180.0,6382.96,6608.15,6811.85,6031.85,4871.85,3934.81
978,A,2006,9,5,3371.85,3096.3,2954.07,2984.44,3200.0,3797.78,4934.81,4912.59,4522.96,4511.85,4496.3,4420.74,4478.52,4474.07,4445.93,4469.63,4966.67,5360.0,5823.7,6268.15,6442.22,5748.15,4711.11,3745.93
979,A,2006,9,6,3205.19,2976.3,2877.04,2922.22,3114.81,3692.59,4863.7,4780.74,4340.0,4287.41,4322.22,4435.56,4742.22,4831.11,4910.37,5168.15,5799.26,6180.0,6463.7,6694.07,6975.56,6103.7,4928.89,3936.3
980,A,2006,9,7,3360.0,2998.52,2902.96,2940.0,3117.04,3685.19,4916.3,4762.22,4333.33,4291.11,4371.85,4628.15,5013.33,5228.89,5534.81,5766.67,6082.96,6438.52,7200.74,7127.41,7326.67,6504.44,5302.22,4325.93
981,A,2006,9,8,3591.85,3245.93,3085.93,3045.19,3223.7,3765.19,4972.59,4827.41,4447.41,4548.89,4835.56,5194.07,5589.63,5903.7,6135.56,6297.78,6592.59,6740.0,7591.85,6957.78,7077.04,6367.41,5448.15,4528.15
982,A,2006,9,9,3771.85,3377.78,3122.96,3010.37,2996.3,3102.22,3473.33,4216.3,4835.56,5176.3,5514.81,5997.78,6485.19,6732.59,7119.26,7365.19,7260.0,7388.15,7389.63,7748.89,7223.7,6499.26,5474.07,4577.78
983,A,2006,9,10,3830.37,3428.89,3150.37,3000.74,2941.48,2999.26,3228.15,3895.56,4901.48,5577.78,5831.11,6133.33,6606.67,7056.3,7400.0,7677.78,7597.04,7797.78,8470.37,8310.37,8314.81,7024.44,5580.0,4427.41
984,A,2006,9,11,3777.78,3394.07,3234.81,3210.37,3416.3,4014.81,5228.15,5165.19,4737.78,4695.56,4651.85,4542.96,4591.11,4492.59,4459.26,4474.07,4925.93,5277.04,5722.22,6239.26,6289.63,5401.48,4533.33,3597.04
985,A,2006,9,12,3088.15,2891.11,2832.59,2852.59,3071.85,3619.26,4794.07,4839.26,4396.3,4208.15,4062.22,4126.67,4071.85,4053.33,4063.7,4105.19,4541.48,5048.15,5614.81,6113.33,6202.22,5411.85,4420.74,3593.33
986,A,2006,9,13,3045.19,2830.37,2759.26,2782.22,3020.74,3601.48,4832.59,4714.81,4254.81,4237.04,4100.74,4117.04,4055.56,4042.22,4001.48,4098.52,4554.81,4983.7,5305.93,5653.33,5953.33,5313.33,4320.0,3524.44
987,A,2006,9,14,3037.04,2822.22,2788.15,2791.85,3040.0,3559.26,4794.81,4896.3,4411.11,4335.56,4210.37,4220.0,4181.48,4174.07,4242.96,4274.81,4861.48,5251.11,5637.04,5952.59,6407.41,5664.44,4608.15,3670.37
988,A,2006,9,15,3106.67,2870.37,2783.7,2793.33,2991.11,3540.74,4817.04,4854.81,4374.07,4267.41,4345.93,4352.59,4440.0,4477.78,4658.52,4763.7,5242.96,5406.67,5517.04,5659.26,5898.52,5381.48,4776.3,4065.93
989,A,2006,9,16,3490.37,3132.59,2986.67,2905.19,2905.19,2992.59,3461.48,4220.0,4845.19,5180.0,5214.07,5210.37,5328.15,5230.37,5297.78,5376.3,5485.93,5708.15,5842.96,6068.15,6233.33,5687.41,4991.85,4270.37
990,A,2006,9,17,3605.19,3216.3,2984.44,2878.52,2844.44,2900.0,3194.07,3913.33,4827.41,5585.19,5738.52,5845.19,6226.67,6486.67,6793.33,7045.19,7199.26,7572.59,7628.89,7872.59,7856.3,6657.04,5414.81,4259.26
991,A,2006,9,18,3544.44,3181.48,2990.37,2970.37,3137.04,3698.52,4857.78,4742.22,4320.0,4520.74,4615.56,4961.48,5457.78,5774.07,6010.37,6254.81,6857.78,7152.59,8103.7,7961.48,7738.52,6650.37,5338.52,4180.0
992,A,2006,9,19,3518.52,3188.15,3061.48,3053.33,3251.85,3776.3,4928.15,4991.11,4388.15,4317.04,4330.37,4303.7,4680.74,4923.7,4865.93,5277.78,5905.93,6381.48,6631.11,7000.0,6863.7,5894.81,4702.96,3753.33
993,A,2006,9,20,3158.52,2911.85,2781.48,2793.33,3029.63,3625.93,4869.63,4733.33,4114.81,4122.96,4006.67,3977.04,3994.81,4043.7,3999.26,4039.26,4385.19,4819.26,5211.85,5771.85,6040.74,5204.44,4289.63,3448.89
994,A,2006,9,21,2974.81,2789.63,2712.59,2781.48,3039.26,3701.48,5086.67,5120.74,4532.59,4248.15,4068.15,3814.07,3782.22,3706.67,3671.85,3710.37,4177.78,4567.41,4972.59,5754.81,5928.15,5255.56,4315.56,3503.7
995,A,2006,9,22,3029.63,2822.22,2790.37,2846.67,3141.48,3671.85,5042.22,5160.0,4593.33,4322.22,4250.37,4068.15,3978.52,3893.33,3840.74,3836.3,4297.78,4665.19,5137.78,5391.11,5137.78,4711.85,4204.44,3627.41
996,A,2006,9,23,3128.15,2880.74,2753.33,2708.15,2711.11,2864.44,3299.26,4108.15,4794.07,5043.7,5028.15,4914.07,4821.48,4830.37,4788.15,4914.07,5074.81,5357.04,5502.22,6125.93,6150.37,5743.7,5128.89,4371.85
997,A,2006,9,24,3763.7,3465.19,3293.33,3199.26,3136.3,3174.81,3433.33,4190.37,5303.7,6077.04,6128.15,6249.63,6518.52,6574.07,6442.22,6377.04,6597.78,6748.89,6918.52,7361.48,7237.78,6287.41,5015.56,4007.41
998,A,2006,9,25,3366.67,3054.07,2935.56,2875.56,3073.33,3649.63,4791.85,4778.52,4368.89,4322.22,4267.41,4328.15,4522.22,4565.19,4808.89,5008.15,5387.41,5723.7,6015.56,6568.15,6382.96,5560.0,4457.78,3494.07
999,A,2006,9,26,2988.89,2782.22,2717.04,2771.11,3026.67,3634.07,4914.81,4869.63,4251.11,4061.48,4011.11,3954.07,4041.48,3994.81,4054.07,4259.26,4745.19,5114.81,5559.26,6204.44,6123.7,5417.04,4457.04,3467.41
1000,A,2006,9,27,2974.81,2771.11,2663.7,2743.7,2972.59,3580.74,4859.26,4828.89,4274.81,4153.33,4045.19,4025.93,4106.67,4173.33,4248.89,4392.59,4909.63,5279.26,5653.33,6267.41,6194.07,5415.56,4455.56,3534.07
1001,A,2006,9,28,2972.59,2761.48,2700.74,2735.56,3010.37,3583.7,4808.89,4909.63,4253.33,4147.41,4002.96,3988.89,4072.59,4064.44,4080.74,4160.0,4735.56,5251.11,5717.78,6101.48,6029.63,5174.07,4222.22,3463.7
1002,A,2006,9,29,2960.74,2796.3,2690.37,2714.81,2968.89,3635.56,4895.56,4869.63,4421.48,4287.41,4094.81,3936.3,3965.19,3915.56,3745.93,3831.11,4134.81,4419.26,4804.44,5381.48,5236.3,4883.7,4325.93,3760.0
1003,A,2006,9,30,3236.3,3006.67,2891.11,2897.78,2976.3,3203.7,3737.04,4758.52,5450.37,5744.44,5594.07,5233.33,5011.85,4652.59,4410.37,4429.63,4566.67,4758.52,5228.15,5583.7,5480.0,5043.7,4471.85,3777.78
1004,A,2006,10,1,3250.37,2935.56,2820.74,2785.19,2791.85,2886.67,3234.07,4118.52,5168.15,5530.37,5315.56,5126.67,4936.3,4909.63,4888.15,4808.89,5011.85,5293.33,5741.48,6360.74,6331.85,5434.07,4378.52,3447.41
1005,A,2006,10,2,3011.11,2785.93,2726.67,2801.48,3083.7,3868.89,5176.3,5135.56,4524.44,4380.74,4230.37,4051.85,4060.0,3954.07,3942.22,4120.74,4516.3,4948.15,5435.56,6225.19,6103.7,5421.48,4431.85,3412.59
1006,A,2006,10,3,2927.41,2733.33,2639.26,2702.22,2956.3,3602.96,4905.93,4737.78,4234.81,3973.33,4009.63,4035.56,4133.33,4285.19,4511.85,4699.26,5178.52,5205.93,5694.81,6401.48,7448.89,6015.56,4761.48,3790.37
1007,A,2006,10,4,3224.44,2948.15,2777.04,2780.0,3015.56,3665.93,4855.56,4885.93,4305.19,4169.63,4343.7,4568.89,4862.96,5054.07,5310.37,5316.3,5855.56,6197.04,7066.67,6994.07,7627.41,6332.59,5225.19,4135.56
1008,A,2006,10,5,3508.15,3209.63,3040.0,2982.96,3224.44,3753.33,4813.33,4885.93,4498.52,4418.52,4277.04,4211.85,4165.93,4141.48,4062.22,4088.89,4336.3,4893.33,5585.93,6077.04,5810.37,5094.81,4333.33,3467.41
1009,A,2006,10,6,3012.59,2759.26,2717.04,2738.52,2954.81,3565.19,4757.78,5151.11,4729.63,4742.22,4743.7,4671.11,4615.56,4573.33,4534.81,4708.89,5194.07,5788.15,6279.26,6425.19,6125.19,5605.93,4945.19,4321.48
1010,A,2006,10,7,3855.56,3588.89,3500.0,3490.37,3591.11,3806.67,4220.0,4909.63,5985.19,6634.81,6729.63,6583.7,6291.85,6068.15,5903.7,5995.56,6043.7,6348.15,6598.52,6611.85,6282.22,5911.85,5120.74,4489.63
1011,A,2006,10,8,3981.48,3609.63,3441.48,3384.44,3361.48,3481.48,3838.52,4626.67,5511.11,5942.96,5721.48,5378.52,5203.7,4887.41,4729.63,4699.26,4897.78,5088.89,5590.37,6411.11,6290.37,5539.26,4467.41,3658.52
1012,A,2006,10,9,3120.74,2935.56,2897.04,2991.11,3231.85,3921.48,5153.33,5346.67,5054.81,4785.93,4563.7,4392.59,4305.19,4145.19,4139.26,4280.74,4687.41,5065.93,5537.04,6408.15,6137.78,5437.78,4315.56,3467.41
1013,A,2006,10,10,3012.59,2818.52,2746.67,2856.3,3148.89,3808.89,5088.89,5102.96,4378.52,4120.74,4074.81,3960.0,4000.74,4060.0,4177.78,4222.22,4617.78,4994.81,5638.52,6477.04,6131.85,5421.48,4455.56,3525.93
1014,A,2006,10,11,3004.44,2751.11,2683.7,2749.63,2982.22,3607.41,4885.93,4901.48,4260.74,4149.63,4124.44,3920.0,3910.37,3790.37,3753.33,3871.11,4268.89,4916.3,5483.7,6054.07,5833.33,5241.48,4307.41,3481.48
1015,A,2006,10,12,3019.26,2717.04,2642.22,2713.33,2911.85,3542.22,4794.07,4871.85,4196.3,4085.93,4074.07,4027.41,4051.85,3979.26,3930.37,4007.41,4280.74,4768.15,5502.22,6080.74,5952.59,5354.07,4460.0,3789.63
1016,A,2006,10,13,3391.85,3319.26,3427.41,3615.56,4163.7,5080.74,6688.15,6886.67,6370.37,5733.33,5300.0,4842.96,4700.74,4368.89,4297.78,4157.04,4465.93,4819.26,5634.81,6361.48,6394.81,6206.67,5763.7,5248.89
1017,A,2006,10,14,4908.15,4879.26,4961.48,5114.81,5354.07,5845.19,6547.41,7596.3,8014.81,7325.19,6422.22,5650.37,5170.37,4917.78,4695.56,4600.0,4695.56,5070.37,5650.37,6482.22,6271.11,5912.59,5577.04,5097.04
1018,A,2006,10,15,4845.19,4745.93,4942.96,5159.26,5456.3,5799.26,6419.26,7409.63,8263.7,7921.48,6908.15,6127.41,5617.78,5220.74,4975.56,4861.48,4980.74,5362.22,6202.96,7060.74,6800.74,6040.74,5265.19,4530.37
1019,A,2006,10,16,4303.7,4271.11,4356.3,4608.15,5142.96,5892.59,7371.11,7234.81,6323.7,5674.81,5114.81,4765.93,4500.74,4146.67,4064.44,4039.26,4459.26,5142.96,5968.89,6648.89,6393.33,5630.37,4771.85,3960.74
1020,A,2006,10,17,3493.33,3327.41,3329.63,3485.93,3739.26,4448.15,5685.19,5744.44,5149.63,5228.15,5194.07,5135.56,5145.19,4883.7,4804.44,4770.37,5267.41,5804.44,6500.74,6645.19,6174.07,5486.67,4474.07,3666.67
1021,A,2006,10,18,3209.63,3014.81,2902.96,3017.04,3307.41,3965.19,5180.0,5206.67,4528.89,4336.3,4193.33,4057.78,3905.19,3905.19,3888.15,4011.11,4482.22,4910.37,5588.15,6386.67,6113.33,5305.93,4451.11,3582.96
1022,A,2006,10,19,3057.78,2805.93,2745.19,2760.0,3041.48,3745.19,4928.15,5106.67,4445.93,4167.41,4070.37,4069.63,4006.67,3857.04,3830.37,3851.11,4256.3,4794.81,5666.67,6163.7,5955.56,5281.48,4407.41,3602.96
1023,A,2006,10,20,3067.41,2824.44,2746.67,2785.93,3006.67,3614.07,4818.52,5049.63,4548.89,4356.3,4262.96,4266.67,4122.96,3974.81,3944.44,3966.67,4262.96,4568.89,5145.19,5614.81,5454.07,5148.15,4648.15,4183.7
1024,A,2006,10,21,3751.11,3607.41,3628.15,3717.04,3946.67,4338.52,5064.44,6163.7,6847.41,6413.33,5942.96,5474.07,5000.0,4643.7,4437.78,4431.11,4542.96,4861.48,5451.85,6078.52,5896.3,5634.07,5101.48,4601.48
1025,A,2006,10,22,4289.63,4171.85,4244.44,4360.74,4541.48,4847.41,5386.67,6326.67,7235.56,7421.48,7078.52,6485.19,5940.74,5420.0,5014.07,4973.33,5033.33,5603.7,6298.52,6898.52,6567.41,5785.19,4920.74,4182.22
1026,A,2006,10,23,3725.19,3637.78,3783.7,3981.48,4460.0,5285.19,6636.3,6653.33,5980.0,5815.56,5703.7,5334.81,5192.59,5093.33,5080.0,5120.74,5788.15,6622.96,7558.52,8261.48,8017.04,7260.0,6367.41,5565.19
1027,A,2006,10,24,5277.78,5185.93,5305.19,5508.15,5932.59,6660.74,7821.48,7695.56,6856.3,6322.22,5848.15,5526.67,5437.78,5129.63,4887.41,5042.22,5539.26,6226.67,7503.7,8099.26,7918.52,7160.0,6235.56,5456.3
1028,A,2006,10,25,5091.11,4960.74,4918.52,5048.15,5372.59,6051.85,7292.59,7129.63,6271.11,5841.48,5618.52,5294.07,5057.78,4719.26,4636.3,4624.44,5129.63,5831.11,6731.85,7574.81,7534.07,7094.81,6220.74,5471.85
1029,A,2006,10,26,5160.0,5194.07,5458.52,5798.52,6353.33,7262.22,8622.96,8689.63,7752.59,6802.96,5853.33,5344.44,4881.48,4591.85,4325.93,4216.3,4618.52,5257.04,6332.59,6975.56,6827.41,6289.63,5354.07,4665.19
1030,A,2006,10,27,4286.67,4128.89,4105.19,4261.48,4595.56,5165.19,5979.26,6438.52,6086.67,5910.37,5920.0,5811.11,5728.15,5691.85,5743.7,5896.3,6265.93,6636.3,7038.52,6957.78,6610.37,6165.93,5551.11,4997.78
1031,A,2006,10,28,4492.59,4228.89,4116.3,4074.07,4134.81,4360.74,4688.89,5462.22,6128.15,6257.04,5904.44,5672.59,5451.85,5048.15,4891.85,4942.22,5237.04,5568.15,5912.59,6073.33,5997.04,5685.19,5265.19,5175.56
1032,A,2006,10,29,4778.52,4770.37,4764.44,4720.0,4868.15,5230.37,6094.81,6921.48,7135.56,6866.67,6168.15,5611.85,5271.85,5017.78,4854.81,4957.04,5268.89,6115.56,6780.74,6911.11,6606.67,5882.22,5210.37,4657.04
1033,A,2006,10,30,4448.15,4534.81,4792.59,5099.26,5740.0,6701.48,8231.85,7594.81,6239.26,5366.67,4802.22,4384.44,4135.56,3944.44,3908.15,3932.59,4380.0,5451.85,6386.67,6413.33,6088.89,5366.67,4489.63,3814.07
1034,A,2006,10,31,3467.41,3435.56,3553.33,3859.26,4358.52,5283.7,6694.07,6338.52,5329.63,4862.96,4328.15,4049.63,3830.37,3767.41,3708.89,3759.26,4256.3,5017.78,5299.26,5234.81,5373.33,4980.74,4182.22,3451.11
1035,A,2006,11,1,3057.78,2905.19,2905.93,3071.85,3394.07,4162.96,5455.56,5275.56,4475.56,4118.52,3976.3,3824.44,3798.52,3782.22,3699.26,3714.81,4165.19,5364.44,6158.52,6165.93,5744.44,5029.63,4143.7,3350.37
1036,A,2006,11,2,2928.15,2820.74,2816.3,2965.93,3369.63,4194.07,5431.11,5483.7,4812.59,4591.85,4485.93,4237.04,4040.0,4014.81,3897.78,3999.26,4609.63,5835.56,6880.74,7088.89,6947.41,6429.63,5799.26,5261.48
1037,A,2006,11,3,4961.48,5062.22,5226.67,5519.26,5904.44,6785.19,7766.67,7480.74,6687.41,7071.11,5867.41,5425.19,5196.3,4910.37,4754.07,4916.3,5561.48,6933.33,7470.37,7588.89,8403.7,7662.96,7119.26,6900.74
1038,A,2006,11,4,6606.67,6668.89,6756.3,7067.41,7500.74,7975.56,8748.89,9222.22,8716.3,8877.04,7582.22,6935.56,6604.44,6449.63,6368.89,6630.37,6969.63,7793.33,8458.52,8403.7,8363.7,8125.93,7651.11,7168.89
1039,A,2006,11,5,6962.96,6754.81,6765.19,6652.59,6688.15,6851.85,7440.0,8280.74,8858.52,8546.67,7481.48,6828.15,6283.7,5969.63,5580.0,5630.37,6119.26,7428.15,7986.67,8114.07,7937.78,7265.93,6576.3,5885.93
1040,A,2006,11,6,5585.93,5502.22,5496.3,5683.7,6155.56,7044.44,8142.22,7472.59,7174.07,6614.07,5843.7,5106.67,4810.37,4457.04,4278.52,4297.78,4909.63,6372.59,7231.11,7466.67,7091.85,6625.19,5922.22,5348.89
1041,A,2006,11,7,5131.11,5250.37,5254.81,5301.48,5518.52,6274.07,6965.93,7059.26,6430.37,5840.0,5727.41,5581.48,5538.52,5411.85,5455.56,5593.33,6054.07,7028.15,7432.59,7520.0,7038.52,6125.93,5269.63,4445.93
1042,A,2006,11,8,4054.07,3845.19,3739.26,3748.15,4057.78,4699.26,5849.63,5785.19,5090.37,4893.33,4813.33,4665.19,4522.96,4352.59,4171.11,4348.15,4920.0,6099.26,6569.63,6547.41,6095.56,5368.89,4514.81,3773.33
1043,A,2006,11,9,3278.52,3150.37,3085.93,3221.48,3532.59,4388.15,5645.19,5417.04,4626.67,4311.85,4119.26,3923.7,3902.22,3725.19,3731.11,3834.81,4245.19,5360.0,6231.11,6210.37,5912.59,5200.0,4364.44,3698.52
1044,A,2006,11,10,3243.7,3120.0,3152.59,3311.85,3662.22,4440.0,5865.93,5985.93,5234.81,4851.85,4518.52,4254.81,4119.26,3962.22,3938.52,4017.78,4451.85,5484.44,5924.44,5571.11,5331.85,4902.22,4300.0,3727.41
1045,A,2006,11,11,3254.81,3021.48,2914.07,2980.0,3114.81,3360.0,3910.37,4857.04,5289.63,5314.07,5025.19,4740.0,4677.04,4638.52,4548.89,4559.26,4791.85,5731.85,5975.56,5626.67,5323.7,4950.37,4311.85,3674.81
1046,A,2006,11,12,3252.59,2998.52,2881.48,2873.33,2897.78,3071.85,3568.89,4687.41,5973.33,6725.93,6667.41,6608.15,6605.93,6533.33,6663.7,6864.44,7002.22,7833.33,8000.74,8024.44,7783.7,7117.04,6095.56,5163.7
1047,A,2006,11,13,4745.19,4562.96,4476.3,4579.26,4901.48,5750.37,6888.89,6811.85,5642.22,5273.33,5151.11,4847.41,4595.56,4551.11,4525.19,4735.56,5437.78,6471.85,7182.96,6974.07,6541.48,5717.78,4751.85,4009.63
